UserID, MovieID, Rating 
ur65144138,tt2527336,9
ur65144138,tt8946378,9
ur65144138,tt1302006,8
ur65144138,tt1950186,8
ur65144138,tt6924650,6
ur65144138,tt5606664,7
ur65144138,tt6450804,7
ur65144138,tt5431890,8
ur65144138,tt0443680,8
ur65144138,tt1560220,8
ur65144138,tt9243946,8
ur65144138,tt1025100,6
ur65144138,tt7286456,9
ur65144138,tt3864056,6
ur65144138,tt7798634,8
ur65144138,tt2935510,8
ur65144138,tt0434409,9
ur65144138,tt8364368,7
ur65144138,tt7349950,8
ur65144138,tt3387520,6
ur65144138,tt7131622,7
ur65144138,tt0418763,7
ur65144138,tt0959337,8
ur65144138,tt0257044,9
ur65144138,tt6806448,7
ur65144138,tt6320628,6
ur65144138,tt8695030,3
ur65144138,tt3778644,5
ur65144138,tt6105098,4
ur65144138,tt0103644,4
ur65144138,tt8350360,7
ur65144138,tt6679794,8
ur65144138,tt8772262,6
ur65144138,tt8079248,5
ur65144138,tt5814060,6
ur65144138,tt1979376,8
ur65144138,tt2283336,4
ur65144138,tt4555426,7
ur65144138,tt5294550,7
ur65144138,tt1389072,4
ur65144138,tt1270797,6
ur65144138,tt3076658,8
ur65144138,tt6565702,7
ur65144138,tt0154506,7
ur65144138,tt3741700,6
ur65144138,tt0360717,7
ur65144138,tt0240772,7
ur65144138,tt2066051,8
ur65144138,tt4218572,7
ur65144138,tt1727824,6
ur65144138,tt4530422,9
ur65144138,tt9495224,8
ur65144138,tt6343314,8
ur65144138,tt6146586,8
ur65144138,tt5884052,5
ur65144138,tt2193021,10
ur65144138,tt2193021,8
ur65144138,tt2193021,9
ur65144138,tt2193021,8
ur65144138,tt2193021,8
ur65144138,tt2193021,6
ur65144138,tt2193021,8
ur65144138,tt2193021,8
ur65144138,tt2193021,7
ur65144138,tt2193021,8
ur65144138,tt2193021,8
ur65144138,tt2193021,9
ur65144138,tt2193021,6
ur65144138,tt2193021,8
ur65144138,tt1981115,7
ur65144138,tt4913966,4
ur65144138,tt1213641,8
ur65144138,tt4154796,9
ur65144138,tt6857112,9
ur65144138,tt6513120,8
ur65144138,tt0448115,8
ur65144138,tt0837563,8
ur65144138,tt4154664,8
ur65144138,tt0437086,7
ur65144138,tt4633694,8
ur65144138,tt0816711,6
ur65144138,tt2386490,7
ur65144138,tt0090605,7
ur65144138,tt4912910,10
ur65144138,tt6628394,7
ur65144138,tt0071807,6
ur65144138,tt0090264,8
ur65144138,tt0086034,8
ur65144138,tt0097742,8
ur65144138,tt6823368,6
ur65144138,tt1528854,4
ur65144138,tt8155288,6
ur65144138,tt0092005,8
ur65144138,tt0047296,8
ur65144138,tt0117951,8
ur65144138,tt0081505,8
ur65144138,tt0110413,8
ur65144138,tt0060196,8
ur65144138,tt0829482,8
ur65144138,tt2193021,8
ur16666241,tt1950186,10
ur16666241,tt6450804,8
ur16666241,tt2209418,10
ur16666241,tt7286456,10
ur16666241,tt6324278,10
ur16666241,tt1206885,10
ur16666241,tt6491178,9
ur16666241,tt7131622,8
ur16666241,tt6105098,10
ur16666241,tt1860242,10
ur16666241,tt6966692,10
ur16666241,tt6823368,6
ur16666241,tt0099348,10
ur16666241,tt5478478,10
ur16666241,tt6628102,8
ur16666241,tt2278388,10
ur16666241,tt1371111,10
ur16666241,tt3397884,10
ur16666241,tt5052474,8
ur16666241,tt6990770,9
ur16666241,tt1675161,10
ur16666241,tt5776858,7
ur16666241,tt4555426,9
ur16666241,tt0073018,10
ur16666241,tt1878870,10
ur16666241,tt4550098,8
ur16666241,tt2140479,7
ur16666241,tt2582782,10
ur16666241,tt2404435,7
ur16666241,tt2975590,6
ur16666241,tt3760922,7
ur16666241,tt3297330,5
ur16666241,tt2262157,10
ur16666241,tt2379713,7
ur16666241,tt2126355,10
ur16666241,tt2350892,10
ur16666241,tt2192016,9
ur16666241,tt2758880,10
ur16666241,tt2316411,10
ur16666241,tt1598754,10
ur16666241,tt1967545,10
ur16666241,tt2032557,10
ur16666241,tt2193215,6
ur16666241,tt1535109,10
ur16666241,tt1932718,10
ur16666241,tt1211956,10
ur16666241,tt1670345,10
ur16666241,tt1272878,10
ur16666241,tt1893256,10
ur16666241,tt1308729,10
ur16666241,tt1817273,8
ur16666241,tt1911644,9
ur16666241,tt2053463,10
ur16666241,tt0443272,4
ur16666241,tt1853728,9
ur16666241,tt1045658,7
ur16666241,tt1907668,10
ur16666241,tt1560747,7
ur16666241,tt1855199,9
ur16666241,tt1024648,7
ur16666241,tt1615065,8
ur16666241,tt1345836,9
ur16666241,tt1692486,10
ur16666241,tt1568346,9
ur16666241,tt1033575,7
ur16666241,tt0381681,10
ur16666241,tt0409459,1
ur16666241,tt0918927,10
ur16666241,tt1205489,9
ur16666241,tt1125849,10
ur16666241,tt1013753,9
ur16666241,tt0472399,4
ur16666241,tt1385826,10
ur16666241,tt0468569,10
ur16666241,tt0964517,8
ur16666241,tt1542344,9
ur16666241,tt1250777,10
ur16666241,tt1433108,8
ur16666241,tt1120985,9
ur16666241,tt1403865,10
ur16666241,tt0947798,9
ur16666241,tt0842926,9
ur16666241,tt1231583,4
ur16666241,tt0840361,8
ur16666241,tt1320253,10
ur16666241,tt1139328,9
ur30171044,tt3224458,9
ur16666241,tt0804522,10
ur30171044,tt8946378,8
ur16666241,tt1530532,10
ur30171044,tt4520988,5
ur16666241,tt0473075,10
ur30171044,tt2584384,10
ur16666241,tt1347515,1
ur30171044,tt6751668,8
ur16666241,tt1228705,7
ur30171044,tt1560220,5
ur16666241,tt0475394,10
ur30171044,tt0250687,5
ur16666241,tt0947810,1
ur30171044,tt7984734,4
ur16666241,tt1019452,5
ur30171044,tt7286456,8
ur16666241,tt0469494,10
ur30171044,tt2935510,5
ur16666241,tt0765010,8
ur30171044,tt5431890,7
ur16666241,tt0361748,10
ur30171044,tt6189022,4
ur16666241,tt1193138,10
ur30171044,tt7349950,5
ur16666241,tt0499549,8
ur30171044,tt1618434,3
ur16666241,tt0887912,8
ur30171044,tt2396566,7
ur30171044,tt1130080,7
ur30171044,tt7343762,5
ur30171044,tt7798634,5
ur30171044,tt8772262,4
ur30171044,tt0115685,7
ur30171044,tt6806448,4
ur30171044,tt7131622,8
ur30171044,tt6105098,5
ur30171044,tt6476140,3
ur30171044,tt0112384,7
ur30171044,tt8760684,8
ur30171044,tt0816692,9
ur30171044,tt6320628,6
ur30171044,tt4463894,7
ur30171044,tt1979376,9
ur30171044,tt5113040,6
ur30171044,tt6565702,4
ur30171044,tt2283336,5
ur30171044,tt6146586,9
ur30171044,tt6139732,4
ur30171044,tt3741700,5
ur30171044,tt2066051,8
ur30171044,tt7286916,9
ur30171044,tt1489887,8
ur30171044,tt2139881,8
ur30171044,tt5884052,6
ur30171044,tt0448115,7
ur30171044,tt4154796,9
ur30171044,tt6348138,6
ur30171044,tt4807408,7
ur30171044,tt6857112,8
ur30171044,tt5461944,8
ur30171044,tt6511932,4
ur30171044,tt2386490,6
ur30171044,tt5968394,5
ur30171044,tt4154664,7
ur30171044,tt3513498,6
ur30171044,tt0475784,10
ur30171044,tt0475784,10
ur30171044,tt0475784,9
ur30171044,tt0475784,7
ur30171044,tt0475784,7
ur30171044,tt0475784,7
ur30171044,tt0475784,9
ur30171044,tt0475784,8
ur30171044,tt0475784,7
ur30171044,tt0475784,8
ur30171044,tt6823368,6
ur30171044,tt0217869,9
ur30171044,tt7125860,7
ur30171044,tt5886046,4
ur30171044,tt8075192,7
ur30171044,tt5083738,4
ur30171044,tt2328900,7
ur30171044,tt7905466,9
ur30171044,tt6266538,7
ur30171044,tt1987680,6
ur30171044,tt7616798,4
ur30171044,tt4669788,7
ur30171044,tt4701182,5
ur30171044,tt2349144,6
ur30171044,tt1517451,8
ur30171044,tt1727824,7
ur30171044,tt7959026,7
ur30171044,tt2704998,8
ur30171044,tt5104604,8
ur30171044,tt3606756,6
ur30171044,tt6966692,8
ur30171044,tt4123430,6
ur30171044,tt7014006,9
ur30171044,tt5034326,8
ur30171044,tt1825683,7
ur30171044,tt6343314,7
ur30171044,tt5028340,8
ur30171044,tt4633694,9
ur30171044,tt0447374,9
ur30171044,tt0058331,9
ur30171044,tt7074886,6
ur30171044,tt5848272,7
ur30171044,tt7401588,5
ur30171044,tt7008872,7
ur30171044,tt0093640,6
ur30171044,tt1924429,5
ur30171044,tt1485796,8
ur30171044,tt2368254,7
ur5146276,tt7949218,8
ur5146276,tt7784604,4
ur5146276,tt8111088,8
ur5146276,tt9071322,8
ur5146276,tt1156398,8
ur5146276,tt4815122,7
ur5146276,tt4520988,6
ur5146276,tt1351685,7
ur5146276,tt3224458,8
ur5146276,tt2140629,6
ur5146276,tt1950186,9
ur5146276,tt5607976,5
ur5146276,tt6398232,7
ur5146276,tt0251127,6
ur5146276,tt6924650,7
ur5146276,tt5606664,9
ur5146276,tt7049682,6
ur5146276,tt9170070,8
ur5146276,tt9169658,7
ur5146276,tt6450804,8
ur5146276,tt6751668,7
ur5146276,tt2140507,8
ur5146276,tt7984734,4
ur5146276,tt4777008,7
ur5146276,tt1189340,7
ur5146276,tt2404233,5
ur5146276,tt9055008,6
ur5146276,tt1560220,8
ur5146276,tt6881158,7
ur5146276,tt1308728,7
ur5146276,tt9252508,6
ur5146276,tt5719748,7
ur5146276,tt7286456,9
ur5146276,tt6324278,7
ur5146276,tt5715832,6
ur5146276,tt7905466,7
ur5146276,tt8085790,5
ur5146276,tt3361792,7
ur5146276,tt7255502,6
ur5146276,tt7909970,8
ur5146276,tt2935510,8
ur5146276,tt7671064,8
ur5146276,tt2328900,7
ur5146276,tt5083738,6
ur5146276,tt1826805,7
ur5146276,tt7349950,7
ur5146276,tt6905542,9
ur5146276,tt5770786,7
ur5146276,tt7547410,6
ur5146276,tt2452244,8
ur5146276,tt7343762,6
ur5146276,tt8266310,7
ur5146276,tt4532826,6
ur5146276,tt1190634,7
ur5146276,tt7210448,7
ur5146276,tt8694364,5
ur5146276,tt8364368,6
ur5146276,tt7131622,10
ur5146276,tt6105098,5
ur5146276,tt10575038,8
ur5146276,tt5853176,8
ur5146276,tt1024167,7
ur5146276,tt6107548,6
ur5146276,tt8079248,7
ur5146276,tt7374948,6
ur5146276,tt2583620,6
ur5146276,tt0496424,10
ur5146276,tt6320628,7
ur5146276,tt5171438,9
ur5146276,tt1979376,8
ur5146276,tt3741700,6
ur5146276,tt1517451,6
ur5146276,tt6292852,7
ur5146276,tt8179388,6
ur5146276,tt8064302,7
ur5146276,tt2066051,8
ur5146276,tt1424432,7
ur5146276,tt4131818,7
ur5146276,tt5726086,5
ur5146276,tt8299654,8
ur5146276,tt10090796,7
ur5146276,tt1489887,3
ur5146276,tt1502407,6
ur5146276,tt6139732,8
ur5146276,tt7366338,8
ur5146276,tt5605076,5
ur5146276,tt4118932,7
ur5146276,tt4500922,5
ur5146276,tt1311076,8
ur5146276,tt6644200,8
ur5146276,tt7649694,8
ur5146276,tt8427140,5
ur5146276,tt8923854,8
ur5146276,tt1946502,3
ur5146276,tt2139881,7
ur5146276,tt5348176,8
ur5146276,tt4154796,8
ur5146276,tt8005338,6
ur5146276,tt2345759,6
ur5146276,tt8488126,9
ur58619890,tt0101414,9
ur58619890,tt3783958,10
ur58619890,tt4034228,10
ur58619890,tt2543164,10
ur58619890,tt0052561,7
ur58619890,tt0120382,2
ur58619890,tt0198781,4
ur58619890,tt0107290,7
ur58619890,tt0052618,7
ur58619890,tt0405159,7
ur58619890,tt0074958,6
ur58619890,tt0064115,6
ur58619890,tt0091763,7
ur58619890,tt0266543,3
ur58619890,tt0892769,2
ur58619890,tt0120735,5
ur58619890,tt0089881,6
ur58619890,tt3659388,6
ur58619890,tt1049413,2
ur58619890,tt0017136,4
ur58619890,tt0114709,7
ur58619890,tt0208092,6
ur58619890,tt0435761,5
ur58619890,tt0022100,7
ur58619890,tt0052357,7
ur58619890,tt0110357,4
ur58619890,tt0482571,6
ur58619890,tt0120586,2
ur58619890,tt0062229,7
ur58619890,tt0114369,2
ur58619890,tt0114814,9
ur58619890,tt0066206,3
ur58619890,tt0048728,3
ur58619890,tt0212338,2
ur58619890,tt2229499,2
ur58619890,tt2084970,2
ur58619890,tt2802144,2
ur58619890,tt0936501,3
ur58619890,tt0037515,3
ur58619890,tt0910970,1
ur58619890,tt0365907,5
ur58619890,tt1972571,2
ur58619890,tt0217869,5
ur58619890,tt0093058,5
ur58619890,tt0013442,5
ur58619890,tt1772288,5
ur58619890,tt1194173,5
ur58619890,tt0349903,6
ur58619890,tt0295178,3
ur58619890,tt0088247,5
ur58619890,tt0118655,5
ur58619890,tt0363771,5
ur58619890,tt0092099,3
ur58619890,tt0458339,3
ur58619890,tt0155267,5
ur58619890,tt0061418,2
ur58619890,tt0097958,4
ur58619890,tt0357413,4
ur58619890,tt0325980,5
ur58619890,tt0116629,5
ur58619890,tt0144084,4
ur58619890,tt0993846,4
ur58619890,tt0848228,5
ur58619890,tt0079116,5
ur58619890,tt0145660,5
ur58619890,tt0070735,5
ur58619890,tt0055614,5
ur58619890,tt0100802,3
ur58619890,tt0117500,5
ur58619890,tt0830515,3
ur58619890,tt0120912,3
ur58619890,tt0316654,5
ur58619890,tt0416449,3
ur58619890,tt0816711,5
ur58619890,tt0145487,5
ur58619890,tt1707386,5
ur58619890,tt0118715,6
ur58619890,tt0088763,3
ur58619890,tt1706620,5
ur58619890,tt0110413,3
ur58619890,tt0800369,5
ur58619890,tt1843866,5
ur58619890,tt0470752,5
ur58619890,tt0086979,6
ur58619890,tt0068699,3
ur58619890,tt0070379,3
ur58619890,tt0054047,6
ur58619890,tt0040897,6
ur58619890,tt0116695,6
ur58619890,tt0104691,6
ur58619890,tt0112641,7
ur58619890,tt0458525,4
ur58619890,tt0770828,6
ur58619890,tt1300854,6
ur58619890,tt0167404,6
ur58619890,tt2267998,4
ur58619890,tt2015381,6
ur58619890,tt1392190,6
ur58619890,tt0021814,6
ur58619890,tt0044706,6
ur36246296,tt7653254,9
ur36246296,tt1302006,10
ur36246296,tt8946378,8
ur36246296,tt0217505,9
ur36246296,tt0071115,6
ur36246296,tt0070379,10
ur36246296,tt0063803,8
ur36246296,tt5606664,5
ur36246296,tt2584384,9
ur36246296,tt8526872,8
ur36246296,tt0964517,9
ur36246296,tt1560220,4
ur36246296,tt0107818,9
ur36246296,tt4385888,7
ur36246296,tt7286456,9
ur36246296,tt0051459,6
ur36246296,tt0091763,7
ur36246296,tt6412452,6
ur36246296,tt0061184,6
ur36246296,tt3748172,5
ur36246296,tt6214928,6
ur36246296,tt7681824,6
ur36246296,tt4225622,1
ur36246296,tt7349950,8
ur36246296,tt5710514,5
ur36246296,tt6628394,7
ur36246296,tt0131857,5
ur36246296,tt1457767,9
ur36246296,tt7798634,7
ur36246296,tt3721936,6
ur36246296,tt7343762,6
ur36246296,tt4263482,9
ur36246296,tt7131622,10
ur36246296,tt2334873,8
ur36246296,tt8364368,7
ur36246296,tt0383028,6
ur36246296,tt0074958,9
ur36246296,tt1859650,4
ur36246296,tt0093748,10
ur36246296,tt1979376,10
ur36246296,tt1489887,9
ur36246296,tt7958736,6
ur36246296,tt2066051,8
ur36246296,tt5884052,6
ur36246296,tt5270948,7
ur36246296,tt2481498,2
ur36246296,tt1156398,8
ur36246296,tt2582782,7
ur36246296,tt0068473,10
ur36246296,tt3170832,7
ur36246296,tt0887912,7
ur36246296,tt3464902,8
ur36246296,tt2101441,5
ur36246296,tt0253474,10
ur36246296,tt6857112,9
ur36246296,tt4062536,7
ur36246296,tt4034354,3
ur36246296,tt0071853,8
ur36246296,tt7043012,1
ur36246296,tt6155172,9
ur36246296,tt6823368,5
ur36246296,tt4972582,9
ur36246296,tt0167404,7
ur36246296,tt0365748,8
ur36246296,tt1441395,8
ur36246296,tt0217869,9
ur36246296,tt0327056,8
ur36246296,tt2737304,5
ur36246296,tt0114369,8
ur36246296,tt5083738,8
ur36246296,tt4530422,4
ur36246296,tt1727824,6
ur36246296,tt5613484,10
ur36246296,tt3654796,7
ur36246296,tt2428170,6
ur36246296,tt1213641,8
ur36246296,tt0289765,6
ur36246296,tt1517451,6
ur36246296,tt4537896,6
ur36246296,tt3165612,2
ur36246296,tt1308728,4
ur36246296,tt7014006,9
ur36246296,tt5095030,7
ur36246296,tt1616195,6
ur36246296,tt2854926,2
ur36246296,tt0139654,8
ur36246296,tt3778644,6
ur36246296,tt5463162,7
ur36246296,tt2531344,5
ur36246296,tt6644200,7
ur36246296,tt5104604,10
ur36246296,tt1178663,5
ur36246296,tt4276820,8
ur36246296,tt1019452,9
ur36246296,tt5649108,5
ur36246296,tt5776858,9
ur36246296,tt2704998,7
ur36246296,tt5536736,3
ur36246296,tt0780622,2
ur36246296,tt2084970,6
ur29592278,tt7366338,10
ur29592278,tt3040964,8
ur29592278,tt2267968,7
ur29592278,tt3760922,5
ur29592278,tt1179933,8
ur29592278,tt1712261,8
ur29592278,tt3231054,7
ur29592278,tt2869728,5
ur29592278,tt1895587,9
ur29592278,tt3170832,9
ur29592278,tt1596363,5
ur29592278,tt1051904,7
ur29592278,tt1850457,6
ur29592278,tt0810819,8
ur29592278,tt2401878,6
ur29592278,tt2452042,8
ur29592278,tt3569230,6
ur29592278,tt3682448,8
ur29592278,tt1979388,6
ur29592278,tt3397884,7
ur29592278,tt1727776,7
ur29592278,tt2473510,4
ur29592278,tt3165612,6
ur29592278,tt3488710,7
ur29592278,tt3332064,5
ur29592278,tt2379713,5
ur29592278,tt1390411,6
ur29592278,tt0903657,7
ur29592278,tt3076658,9
ur29592278,tt1969062,7
ur29592278,tt2938956,3
ur29592278,tt1951266,7
ur29592278,tt1524930,3
ur29592278,tt3316948,5
ur29592278,tt2872462,7
ur29592278,tt1781922,7
ur29592278,tt3168230,8
ur29592278,tt2679042,3
ur29592278,tt2719848,6
ur29592278,tt3118874,6
ur29592278,tt0099088,8
ur29592278,tt0096874,9
ur29592278,tt2403021,6
ur29592278,tt2554274,7
ur29592278,tt2884018,9
ur29592278,tt3605418,1
ur29592278,tt3850214,8
ur29592278,tt1355683,8
ur29592278,tt3622592,6
ur29592278,tt3659388,9
ur29592278,tt3064298,7
ur29592278,tt2381249,8
ur29592278,tt2120120,4
ur29592278,tt4046784,7
ur29592278,tt2490326,5
ur29592278,tt2582496,9
ur29592278,tt3567288,7
ur29592278,tt2268016,6
ur29592278,tt2126355,6
ur29592278,tt1674771,6
ur29592278,tt1398426,9
ur29592278,tt2140379,4
ur29592278,tt1798684,7
ur29592278,tt4178092,7
ur29592278,tt1638355,8
ur29592278,tt2624412,7
ur29592278,tt1243974,5
ur29592278,tt1502712,4
ur29592278,tt3152624,7
ur29592278,tt3713166,6
ur29592278,tt2967224,2
ur29592278,tt0478970,8
ur29592278,tt3369806,5
ur29592278,tt2908446,5
ur29592278,tt3450650,2
ur29592278,tt2293640,4
ur29592278,tt1340138,5
ur29592278,tt2637276,7
ur29592278,tt4573800,5
ur29592278,tt1029360,4
ur29592278,tt3195644,8
ur29592278,tt3079380,8
ur29592278,tt3824386,8
ur29592278,tt0369610,9
ur29592278,tt2096673,9
ur29592278,tt2561572,5
ur29592278,tt1666801,5
ur29592278,tt2224026,5
ur29592278,tt2848292,7
ur29592278,tt2358925,4
ur29592278,tt2948790,4
ur29592278,tt1964418,8
ur29592278,tt1883367,1
ur29592278,tt3328716,7
ur29592278,tt1981677,7
ur29592278,tt2918436,3
ur29592278,tt0470752,9
ur29592278,tt1392190,10
ur29592278,tt2436386,7
ur29592278,tt2395427,9
ur1390493,tt0452594,5
ur1390493,tt0103125,7
ur1390493,tt0448115,6
ur1390493,tt1489887,7
ur1390493,tt1307068,4
ur1390493,tt1950186,7
ur1390493,tt1477834,5
ur1390493,tt6924650,5
ur1390493,tt2401256,8
ur1390493,tt6535880,6
ur1390493,tt2120120,3
ur1390493,tt1837636,5
ur1390493,tt0111893,7
ur1390493,tt6450804,5
ur1390493,tt0094884,5
ur1390493,tt9398640,4
ur1390493,tt4633694,7
ur1390493,tt8155288,4
ur1390493,tt9573980,7
ur1390493,tt0111257,4
ur1390493,tt0102803,5
ur1390493,tt0093828,6
ur1390493,tt3072482,6
ur1390493,tt0104694,6
ur1390493,tt1823672,5
ur1390493,tt7137906,7
ur1390493,tt0114608,4
ur1390493,tt0120004,6
ur1390493,tt2463288,3
ur1390493,tt3716530,5
ur1390493,tt2334873,7
ur1390493,tt3086442,4
ur1390493,tt8772262,8
ur1390493,tt7286456,8
ur1390493,tt5687612,8
ur1390493,tt7798634,6
ur1390493,tt1025100,5
ur1390493,tt8075256,5
ur1390493,tt8233874,4
ur1390493,tt0363163,7
ur1390493,tt0091203,7
ur1390493,tt0455275,6
ur1390493,tt2866360,7
ur1390493,tt0477348,9
ur1390493,tt2707408,7
ur1390493,tt0365830,7
ur1390493,tt0161081,7
ur1390493,tt1220617,8
ur1390493,tt0416394,8
ur1390493,tt0097576,9
ur1390493,tt0109830,9
ur1390493,tt0099088,9
ur1390493,tt0080455,9
ur1390493,tt0101917,3
ur1390493,tt7347846,6
ur1390493,tt7349950,6
ur1390493,tt3228830,4
ur1390493,tt0319769,6
ur1390493,tt4964788,8
ur1390493,tt0800039,3
ur1390493,tt3387520,5
ur1390493,tt8364368,5
ur1390493,tt8079248,5
ur1390493,tt0075265,6
ur1390493,tt6320628,7
ur1390493,tt8917752,7
ur1390493,tt0101891,6
ur1390493,tt0107943,6
ur1390493,tt0105414,6
ur1390493,tt8350360,3
ur1390493,tt7752126,6
ur1390493,tt2066051,7
ur1390493,tt4209788,7
ur1390493,tt7125860,7
ur1390493,tt6823368,6
ur1390493,tt6543652,7
ur1390493,tt3385524,6
ur1390493,tt4595882,7
ur1390493,tt6565702,5
ur1390493,tt7366338,9
ur1390493,tt7958736,6
ur1390493,tt3741700,3
ur1390493,tt2639336,5
ur1390493,tt6198946,2
ur1390493,tt6866266,7
ur1390493,tt6524350,8
ur1390493,tt6257970,6
ur1390493,tt6205862,7
ur1390493,tt2788432,6
ur1390493,tt9561862,8
ur1390493,tt1921149,5
ur1390493,tt4154796,7
ur1390493,tt4913966,4
ur1390493,tt1846492,6
ur1390493,tt1210166,6
ur1390493,tt0837563,6
ur1390493,tt8398600,5
ur1390493,tt5719748,4
ur1390493,tt2452244,3
ur1390493,tt0800325,6
ur22746378,tt7721800,5
ur22746378,tt8130968,5
ur22746378,tt8202612,5
